AAC1,AAC2,AAC3,AAC4,AAC5,AAC6,AAC7,AAC8,AAC9,AAC10,AAC11,AAC12,AAC13,AAC14,AAC15,AAC16,AAC17,AAC18,AAC19,AAC20
0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.0,0.0
0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0
0.2857142857142857,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.2142857142857142
0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.1
0.2,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.05,0.0,0.15,0.05,0.0,0.05,0.0
0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0
0.05,0.0,0.1,0.0,0.05,0.05,0.05,0.0,0.05,0.25,0.05,0.0,0.1,0.05,0.0,0.05,0.05,0.1,0.0,0.0
0.0,0.0,0.05,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.05,0.1,0.0,0.0,0.1,0.05,0.05,0.0,0.1
0.0,0.0,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,0.0
0.05,0.0,0.0,0.2,0.1,0.2,0.0,0.1,0.1,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0
0.0,0.0,0.0,0.2,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666
0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0,0.0833333333333333
0.0833333333333333,0.0,0.0416666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.125,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,0.0
0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.2,0.1333333333333333,0.0,0.0666666666666666
0.05,0.0,0.1,0.2,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.1
0.0,0.0,0.12,0.12,0.0,0.04,0.0,0.04,0.16,0.2,0.04,0.04,0.0,0.12,0.04,0.04,0.04,0.0,0.0,0.0
0.0,0.1,0.2,0.1,0.0,0.05,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.05,0.0,0.1
0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.3846153846153846,0.0769230769230769,0.0
0.1578947368421052,0.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684
0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0
0.1,0.0,0.0,0.05,0.0,0.15,0.05,0.05,0.0,0.2,0.0,0.05,0.0,0.0,0.05,0.05,0.15,0.05,0.05,0.0
0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.1,0.0,0.05,0.0,0.15,0.1,0.0,0.05,0.05,0.2,0.05,0.0,0.05
0.3333333333333333,0.0,0.0,0.0,0.0666666666666666,0.2,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666
0.3333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0
0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0
0.5333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0
0.05,0.0,0.0,0.05,0.1,0.1,0.0,0.05,0.15,0.3,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
0.2666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.2,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0
0.2,0.0,0.1333333333333333,0.0666666666666666,0.2,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0
0.4,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0
0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.2
0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.1333333333333333
0.2,0.0,0.0,0.1333333333333333,0.2,0.0,0.0,0.0666666666666666,0.2,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0
0.0625,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0625,0.1875,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0625
0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.2
0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0
0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769
0.0,0.0,0.05,0.15,0.15,0.05,0.05,0.1,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.05
0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0,0.125,0.0625,0.125,0.0625,0.0625,0.0,0.0625,0.0,0.0625
0.05,0.05,0.0,0.1,0.0,0.2,0.05,0.05,0.05,0.1,0.0,0.0,0.1,0.05,0.05,0.05,0.1,0.0,0.0,0.0
0.2,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.2,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0
0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0869565217391304,0.0434782608695652,0.1304347826086956,0.217391304347826,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0
0.15,0.1,0.0,0.15,0.1,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.0,0.0
0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.2,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666
0.05,0.1,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.05,0.15,0.05,0.0,0.05,0.05,0.1,0.1,0.0,0.0
0.05,0.05,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.2,0.05,0.0,0.05,0.15
0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0
0.05,0.0,0.0,0.05,0.15,0.2,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.15,0.1,0.0,0.05,0.0
0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.15,0.1,0.15,0.0,0.0,0.1,0.0,0.0,0.05,0.1
0.3333333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0
0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0
0.05,0.1,0.0,0.1,0.0,0.05,0.0,0.1,0.1,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.1,0.0,0.0
0.1,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.1,0.3,0.05,0.05,0.0
0.15,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.2,0.1,0.0,0.0,0.0
0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.0952380952380952,0.0,0.0
0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.1428571428571428,0.0476190476190476,0.0,0.0476190476190476,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952
0.1333333333333333,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0
0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333
0.1333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0
0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.2,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.2,0.0,0.0666666666666666,0.0666666666666666,0.0
0.1666666666666666,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0
0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555
0.3333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666
0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.15,0.1,0.05,0.05,0.05,0.15,0.05,0.05,0.1,0.05,0.0,0.0
0.0,0.1333333333333333,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666
0.05,0.0,0.1,0.05,0.05,0.1,0.05,0.05,0.05,0.2,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.05
0.0,0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0
0.0,0.0,0.0,0.05,0.15,0.0,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.15,0.05,0.05,0.2,0.05,0.0,0.05
0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.2,0.0,0.0
0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1176470588235294,0.1764705882352941,0.0,0.0588235294117647,0.0,0.1176470588235294,0.1764705882352941,0.0,0.0
0.0454545454545454,0.0454545454545454,0.1818181818181818,0.0,0.0454545454545454,0.1363636363636363,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.1363636363636363
0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666
0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,0.0,0.1052631578947368,0.0,0.0526315789473684,0.1578947368421052,0.0,0.0,0.1052631578947368,0.0,0.1052631578947368
0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769
0.0,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714
0.0526315789473684,0.0,0.0,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.0,0.0,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684
0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0,0.0,0.0
0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.05,0.1,0.1,0.05,0.05,0.0,0.05,0.05,0.1,0.05,0.2,0.0,0.05
0.1,0.0,0.0,0.05,0.0,0.2,0.0,0.05,0.05,0.2,0.0,0.0,0.05,0.1,0.05,0.1,0.0,0.05,0.0,0.0
0.05,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.05,0.05,0.1,0.05,0.0,0.1,0.05,0.05,0.05,0.0,0.15
0.1,0.05,0.1,0.0,0.05,0.05,0.05,0.1,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.05,0.1,0.0
0.2,0.0,0.0,0.05,0.1,0.05,0.1,0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0
0.0,0.0,0.1,0.05,0.05,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.05,0.0,0.0,0.05,0.0,0.0
0.1875,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0625,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0,0.0625
0.0666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.2,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0
0.3333333333333333,0.0,0.0666666666666666,0.2,0.0,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
0.2666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.4666666666666667,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.2666666666666666,0.0,0.0666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0
0.1333333333333333,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666
0.2,0.0,0.0666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0
0.1333333333333333,0.0,0.0,0.2,0.0666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0
0.2666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0
0.2666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0
0.0666666666666666,0.0,0.1333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0666666666666666
0.0666666666666666,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0,0.1333333333333333,0.1333333333333333
0.1333333333333333,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.1333333333333333,0.1333333333333333
0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.1333333333333333
0.2,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0666666666666666
0.1,0.05,0.0,0.0,0.0,0.1,0.0,0.05,0.1,0.15,0.0,0.05,0.05,0.0,0.1,0.05,0.05,0.15,0.0,0.0
0.15,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.05,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.05,0.0,0.05
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.2,0.0,0.2,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0
0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2666666666666666,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0
0.1333333333333333,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.0
0.0555555555555555,0.0,0.1111111111111111,0.0,0.0555555555555555,0.1111111111111111,0.0,0.0555555555555555,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1111111111111111,0.0555555555555555,0.0,0.0
0.1333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666
0.1538461538461538,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.125,0.25,0.1875,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
0.0,0.125,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.125,0.0625,0.0625,0.0,0.0625,0.0,0.0
0.05,0.0,0.05,0.15,0.1,0.05,0.0,0.05,0.0,0.1,0.0,0.1,0.15,0.1,0.05,0.0,0.0,0.05,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0
0.0833333333333333,0.0833333333333333,0.0,0.25,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333
0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0666666666666666
0.05,0.0,0.0,0.3,0.05,0.1,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.05,0.0,0.0
0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.2,0.0,0.1333333333333333
0.0,0.0,0.0454545454545454,0.1363636363636363,0.0,0.0454545454545454,0.0,0.1363636363636363,0.1818181818181818,0.0454545454545454,0.0454545454545454,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0,0.0454545454545454
0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.1333333333333333,0.2,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0
0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0
0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0,0.1333333333333333
0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.1,0.05,0.05,0.0,0.2,0.1,0.05,0.05,0.05
0.3846153846153846,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0
0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1
0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1
0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.125
